,Name,URL,ratings,team_id
19,Matthew Longstaff,https://www.fotmob.com/players/961343/matthew-longstaff,,10261
20,Matt Ritchie,https://www.fotmob.com/players/155913/matt-ritchie,6.72,10261
21,Callum Wilson,https://www.fotmob.com/players/184321/callum-wilson,6.95,10261
22,Ryan Fraser,https://www.fotmob.com/players/230916/ryan-fraser,6.46,10261
23,Miguel Almiron,https://www.fotmob.com/players/442277/miguel-almiron,7.35,10261
24,Allan Saint-Maximin,https://www.fotmob.com/players/466482/allan-saint-maximin,7.12,10261
25,Jacob Murphy,https://www.fotmob.com/players/521148/jacob-murphy,6.71,10261
26,Alexander Isak,https://www.fotmob.com/players/690107/alexander-isak,7.16,10261
27,Anthony Gordon,https://www.fotmob.com/players/906937/anthony-gordon,6.6,10261
28,Elliot Anderson,https://www.fotmob.com/players/1089691/elliot-anderson,6.24,10261
0,Bernd Leno,https://www.fotmob.com/players/215168/bernd-leno,7.02,9879
1,Marek Rodak,https://www.fotmob.com/players/605643/marek-rodak,6.3,9879
2,Cédric Soares,https://www.fotmob.com/players/160627/cdric-soares,6.64,9879
3,Shane Duffy,https://www.fotmob.com/players/174325/shane-duffy,,9879
4,Tim Ream,https://www.fotmob.com/players/198444/tim-ream,7.04,9879
5,Layvin Kurzawa,https://www.fotmob.com/players/215798/layvin-kurzawa,6.02,9879
6,Kenny Tete,https://www.fotmob.com/players/469804/kenny-tete,7.21,9879
7,Antonee Robinson,https://www.fotmob.com/players/662428/antonee-robinson,7.16,9879
8,Tosin Adarabioyo,https://www.fotmob.com/players/683402/tosin-adarabioyo,6.91,9879
9,Issa Diop,https://www.fotmob.com/players/696443/issa-diop,6.95,9879
10,Tom Cairney,https://www.fotmob.com/players/182962/tom-cairney,6.42,9879
11,Harrison Reed,https://www.fotmob.com/players/502420/harrison-reed,6.75,9879
12,Joao Palhinha,https://www.fotmob.com/players/524434/joao-palhinha,7.24,9879
13,Sasa Lukic,https://www.fotmob.com/players/556972/sasa-lukic,6.5,9879
14,Andreas Pereira,https://www.fotmob.com/players/575779/andreas-pereira,6.92,9879
15,Tyrese Francois,https://www.fotmob.com/players/894805/tyrese-francois,,9879
16,Willian,https://www.fotmob.com/players/94086/willian,7.21,9879
17,Neeskens Kebano,https://www.fotmob.com/players/240478/neeskens-kebano,6.84,9879
18,Bobby Reid,https://www.fotmob.com/players/262550/bobby-reid,6.81,9879
19,Aleksandar Mitrovic,https://www.fotmob.com/players/351860/aleksandar-mitrovic,7.07,9879
20,Harry Wilson,https://www.fotmob.com/players/494417/harry-wilson,6.7,9879
21,Daniel James,https://www.fotmob.com/players/717176/daniel-james,6.53,9879
22,Manor Solomon,https://www.fotmob.com/players/822237/manor-solomon,7.02,9879
23,Vinicius,https://www.fotmob.com/players/866201/vinicius,6.26,9879
0,Kepa Arrizabalaga,https://www.fotmob.com/players/317564/kepa-arrizabalaga,7.01,8455
1,Marcus Bettinelli,https://www.fotmob.com/players/363357/marcus-bettinelli,,8455
2,Edouard Mendy,https://www.fotmob.com/players/773229/edouard-mendy,6.4,8455
3,Gabriel Slonina,https://www.fotmob.com/players/1031220/gabriel-slonina,,8455
4,César Azpilicueta,https://www.fotmob.com/players/72541/csar-azpilicueta,6.9,8455
5,Thiago Silva,https://www.fotmob.com/players/80562/thiago-silva,7.28,8455
6,Kalidou Koulibaly,https://www.fotmob.com/players/210428/kalidou-koulibaly,7.18,8455
7,Ben Chilwell,https://www.fotmob.com/players/672469/ben-chilwell,7.02,8455
8,Trevoh Chalobah,https://www.fotmob.com/players/793907/trevoh-chalobah,6.67,8455
9,Reece James,https://www.fotmob.com/players/807729/reece-james,7.41,8455
10,Marc Cucurella,https://www.fotmob.com/players/873289/marc-cucurella,7.02,8455
11,Wesley Fofana,https://www.fotmob.com/players/917802/wesley-fofana,7.27,8455
12,Benoit Badiashile,https://www.fotmob.com/players/955376/benoit-badiashile,7.33,8455
13,Mateo Kovacic,https://www.fotmob.com/players/239219/mateo-kovacic,6.97,8455
14,N'Golo Kanté,https://www.fotmob.com/players/319300/ngolo-kant,7.42,8455
15,Denis Zakaria,https://www.fotmob.com/players/598355/denis-zakaria,6.39,8455
16,Ruben Loftus-Cheek,https://www.fotmob.com/players/604982/ruben-loftus-cheek,6.97,8455
17,Mason Mount,https://www.fotmob.com/players/750032/mason-mount,6.91,8455
18,Conor Gallagher,https://www.fotmob.com/players/966027/conor-gallagher,6.66,8455
19,Carney Chukwuemeka,https://www.fotmob.com/players/1089685/carney-chukwuemeka,6.58,8455
20,Enzo Fernández,https://www.fotmob.com/players/1137705/enzo-fernndez,7.42,8455
21,Lewis Hall,https://www.fotmob.com/players/1197655/lewis-hall,6.95,8455
22,Pierre-Emerick Aubameyang,https://www.fotmob.com/players/150565/pierre-emerick-aubameyang,6.28,8455
23,Raheem Sterling,https://www.fotmob.com/players/246575/raheem-sterling,6.87,8455
24,Hakim Ziyech,https://www.fotmob.com/players/360559/hakim-ziyech,6.55,8455
25,Christian Pulisic,https://www.fotmob.com/players/688295/christian-pulisic,6.45,8455
26,Kai Havertz,https://www.fotmob.com/players/749736/kai-havertz,6.98,8455
27,Joao Félix,https://www.fotmob.com/players/794427/joao-flix,6.78,8455
28,Mykhaylo Mudryk,https://www.fotmob.com/players/976506/mykhaylo-mudryk,6.45,8455
29,Armando Broja,https://www.fotmob.com/players/1077975/armando-broja,6.34,8455
30,Noni Madueke,https://www.fotmob.com/players/1084981/noni-madueke,6.87,8455
31,David Datro Fofana,https://www.fotmob.com/players/1207581/david-datro-fofana,6.54,8455
0,Thomas Strakosha,https://www.fotmob.com/players/403049/thomas-strakosha,,9937
1,David Raya,https://www.fotmob.com/players/562727/david-raya,7.13,9937
2,Mathias Jørgensen,https://www.fotmob.com/players/71908/mathias-jrgensen,6.65,9937
3,Pontus Jansson,https://www.fotmob.com/players/174031/pontus-jansson,6.61,9937
4,Ben Mee,https://www.fotmob.com/players/240538/ben-mee,7.13,9937
5,Saman Ghoddos,https://www.fotmob.com/players/532220/saman-ghoddos,6.33,9937
6,Kristoffer Ajer,https://www.fotmob.com/players/552718/kristoffer-ajer,6.35,9937
7,Rico Henry,https://www.fotmob.com/players/562892/rico-henry,6.84,9937
8,Ethan Pinnock,https://www.fotmob.com/players/711357/ethan-pinnock,7.1,9937
9,Mads Roerslev,https://www.fotmob.com/players/803343/mads-roerslev,6.66,9937
10,Aaron Hickey,https://www.fotmob.com/players/1002039/aaron-hickey,6.7,9937
11,Fin Stevens,https://www.fotmob.com/players/1130788/fin-stevens,,9937
12,Christian Nørgaard,https://www.fotmob.com/players/266520/christian-nrgaard,7.32,9937
13,Mathias Jensen,https://www.fotmob.com/players/650616/mathias-jensen,7.17,9937
14,Vitaly Janelt,https://www.fotmob.com/players/688273/vitaly-janelt,6.86,9937
15,Joshua Dasilva,https://www.fotmob.com/players/759566/joshua-dasilva,6.54,9937
16,Frank Onyeka,https://www.fotmob.com/players/856685/frank-onyeka,6.44,9937
17,Shandon Baptiste,https://www.fotmob.com/players/865131/shandon-baptiste,6.35,9937
18,Ivan Toney,https://www.fotmob.com/players/408987/ivan-toney,7.45,9937
19,Yoane Wissa,https://www.fotmob.com/players/666857/yoane-wissa,6.62,9937
20,Mikkel Damsgaard,https://www.fotmob.com/players/888912/mikkel-damsgaard,6.52,9937
21,Bryan Mbeumo,https://www.fotmob.com/players/923312/bryan-mbeumo,7.02,9937
22,Keane Lewis-Potter,https://www.fotmob.com/players/1010426/keane-lewis-potter,6.38,9937
23,Kevin Schade,https://www.fotmob.com/players/1083796/kevin-schade,6.63,9937
24,Nathan Young-Coombes,https://www.fotmob.com/players/1112689/nathan-young-coombes,,9937
0,Adrian,https://www.fotmob.com/players/169756/adrian,,8650
1,Alisson Becker,https://www.fotmob.com/players/319784/alisson-becker,6.91,8650
2,Caoimhin Kelleher,https://www.fotmob.com/players/776689/caoimhin-kelleher,,8650
3,James Milner,https://www.fotmob.com/players/38807/james-milner,6.58,8650
4,Joel Matip,https://www.fotmob.com/players/171698/joel-matip,6.64,8650
5,Virgil van Dijk,https://www.fotmob.com/players/209405/virgil-van-dijk,7.1,8650
6,Andrew Robertson,https://www.fotmob.com/players/357880/andrew-robertson,7.17,8650
7,Joseph Gomez,https://www.fotmob.com/players/568571/joseph-gomez,7.06,8650
8,Konstantinos Tsimikas,https://www.fotmob.com/players/671529/konstantinos-tsimikas,6.9,8650
9,Trent Alexander-Arnold,https://www.fotmob.com/players/760712/trent-alexander-arnold,7.34,8650
10,Ibrahima Konaté,https://www.fotmob.com/players/820140/ibrahima-konat,6.95,8650
11,Nathaniel Phillips,https://www.fotmob.com/players/948567/nathaniel-phillips,7.81,8650
12,Calvin Ramsay,https://www.fotmob.com/players/1076952/calvin-ramsay,,8650
13,Rhys Williams,https://www.fotmob.com/players/1081076/rhys-williams,,8650
14,Jordan Henderson,https://www.fotmob.com/players/156008/jordan-henderson,6.97,8650
15,Thiago Alcántara,https://www.fotmob.com/players/172949/thiago-alcntara,7.22,8650
16,Fabinho,https://www.fotmob.com/players/359188/fabinho,6.98,8650
17,Naby Keita,https://www.fotmob.com/players/508889/naby-keita,6.38,8650
18,Arthur,https://www.fotmob.com/players/654044/arthur,,8650
19,Curtis Jones,https://www.fotmob.com/players/933768/curtis-jones,6.67,8650
20,Harvey Elliott,https://www.fotmob.com/players/963964/harvey-elliott,6.83,8650
21,Stefan Bajcetic,https://www.fotmob.com/players/1310118/stefan-bajcetic,6.88,8650
22,Alex Oxlade-Chamberlain,https://www.fotmob.com/players/196386/alex-oxlade-chamberlain,6.55,8650
23,Roberto Firmino,https://www.fotmob.com/players/242709/roberto-firmino,7.15,8650
24,Mohamed Salah,https://www.fotmob.com/players/292462/mohamed-salah,7.33,8650
25,Diogo Jota,https://www.fotmob.com/players/570461/diogo-jota,7.02,8650
26,Cody Gakpo,https://www.fotmob.com/players/806552/cody-gakpo,6.96,8650
27,Luis Diaz,https://www.fotmob.com/players/860914/luis-diaz,7.21,8650
28,Darwin Nunez,https://www.fotmob.com/players/950561/darwin-nunez,7.08,8650
29,Fabio Carvalho,https://www.fotmob.com/players/963965/fabio-carvalho,6.37,8650
0,Hugo Lloris,https://www.fotmob.com/players/26295/hugo-lloris,6.62,8586
1,Fraser Forster,https://www.fotmob.com/players/95336/fraser-forster,6.75,8586
2,Alfie Whiteman,https://www.fotmob.com/players/795539/alfie-whiteman,,8586
3,Brandon Austin,https://www.fotmob.com/players/862993/brandon-austin,,8586
4,Ivan Perisic,https://www.fotmob.com/players/163670/ivan-perisic,6.95,8586
5,Ben Davies,https://www.fotmob.com/players/276121/ben-davies,6.91,8586
6,Eric Dier,https://www.fotmob.com/players/361315/eric-dier,6.78,8586
7,Clément Lenglet,https://www.fotmob.com/players/488412/clment-lenglet,6.84,8586
8,Davinson Sánchez,https://www.fotmob.com/players/643533/davinson-snchez,6.58,8586
9,Ryan Sessegnon,https://www.fotmob.com/players/773991/ryan-sessegnon,6.63,8586
10,Cristian Romero,https://www.fotmob.com/players/789066/cristian-romero,6.91,8586
11,Emerson Royal,https://www.fotmob.com/players/797908/emerson-royal,7.06,8586
12,Japhet Tanganga,https://www.fotmob.com/players/873018/japhet-tanganga,6.19,8586
13,Heung-Min Son,https://www.fotmob.com/players/212867/heung-min-son,7.12,8586
14,Lucas Moura,https://www.fotmob.com/players/215299/lucas-moura,6.51,8586
15,Pierre-Emile Højbjerg,https://www.fotmob.com/players/266523/pierre-emile-hjbjerg,7.55,8586
16,Rodrigo Bentancur,https://www.fotmob.com/players/620618/rodrigo-bentancur,7.55,8586
17,Yves Bissouma,https://www.fotmob.com/players/724306/yves-bissouma,6.64,8586
18,Oliver Skipp,https://www.fotmob.com/players/873014/oliver-skipp,6.95,8586
19,Dejan Kulusevski,https://www.fotmob.com/players/935379/dejan-kulusevski,7.17,8586
20,Pedro Porro,https://www.fotmob.com/players/941573/pedro-porro,7.02,8586
21,Pape Sarr,https://www.fotmob.com/players/1107280/pape-sarr,6.5,8586
22,Harry Kane,https://www.fotmob.com/players/194165/harry-kane,7.57,8586
23,Richarlison,https://www.fotmob.com/players/654908/richarlison,6.69,8586
24,Arnaut Danjuma,https://www.fotmob.com/players/704151/arnaut-danjuma,6.45,8586
0,Jason Steele,https://www.fotmob.com/players/107917/jason-steele,6.71,10204
1,Robert Sánchez,https://www.fotmob.com/players/789571/robert-snchez,6.44,10204
2,Thomas McGill,https://www.fotmob.com/players/815080/thomas-mcgill,,10204
3,Lewis Dunk,https://www.fotmob.com/players/201690/lewis-dunk,6.99,10204
4,Adam Webster,https://www.fotmob.com/players/303346/adam-webster,6.94,10204
5,Joel Veltman,https://www.fotmob.com/players/304455/joel-veltman,7.0,10204
6,Pervis Estupinán,https://www.fotmob.com/players/688278/pervis-estupinn,7.17,10204
7,Tariq Lamptey,https://www.fotmob.com/players/955139/tariq-lamptey,6.33,10204
8,Jan Paul van Hecke,https://www.fotmob.com/players/974618/jan-paul-van-hecke,7.0,10204
9,Levi Colwill,https://www.fotmob.com/players/1096400/levi-colwill,6.84,10204
10,Odel Offiah,https://www.fotmob.com/players/1190030/odel-offiah,,10204
11,Adam Lallana,https://www.fotmob.com/players/37234/adam-lallana,6.63,10204
12,Pascal Gross,https://www.fotmob.com/players/167008/pascal-gross,7.32,10204
13,Alexis Mac Allister,https://www.fotmob.com/players/831489/alexis-mac-allister,7.6,10204
14,Jakub Moder,https://www.fotmob.com/players/891855/jakub-moder,,10204
15,Billy Gilmour,https://www.fotmob.com/players/942549/billy-gilmour,5.74,10204
16,Moisés Caicedo,https://www.fotmob.com/players/1137668/moiss-caicedo,7.5,10204
17,Yasin Ayari,https://www.fotmob.com/players/1168311/yasin-ayari,6.45,10204
18,Jeremy Sarmiento,https://www.fotmob.com/players/1298925/jeremy-sarmiento,6.51,10204
19,Facundo Buonanotte,https://www.fotmob.com/players/1336566/facundo-buonanotte,6.41,10204
20,Danny Welbeck,https://www.fotmob.com/players/113836/danny-welbeck,6.82,10204
21,Solly March,https://www.fotmob.com/players/416850/solly-march,7.59,10204
22,Deniz Undav,https://www.fotmob.com/players/661519/deniz-undav,6.32,10204
23,Kaoru Mitoma,https://www.fotmob.com/players/862608/kaoru-mitoma,7.39,10204
24,Evan Ferguson,https://www.fotmob.com/players/1068482/evan-ferguson,6.88,10204
25,Julio Enciso,https://www.fotmob.com/players/1073742/julio-enciso,6.55,10204
0,Vicente Guaita,https://www.fotmob.com/players/109222/vicente-guaita,6.66,9826
1,Sam Johnstone,https://www.fotmob.com/players/280287/sam-johnstone,7.96,9826
2,James Tomkins,https://www.fotmob.com/players/109897/james-tomkins,6.33,9826
3,Joel Ward,https://www.fotmob.com/players/146830/joel-ward,6.71,9826
4,Nathaniel Clyne,https://www.fotmob.com/players/157838/nathaniel-clyne,6.6,9826
5,Joachim Andersen,https://www.fotmob.com/players/503659/joachim-andersen,7.13,9826
6,Marc Guehi,https://www.fotmob.com/players/844425/marc-guehi,6.95,9826
7,Nathan Ferguson,https://www.fotmob.com/players/883075/nathan-ferguson,,9826
8,Chris Richards,https://www.fotmob.com/players/950829/chris-richards,6.68,9826
9,Tyrick Mitchell,https://www.fotmob.com/players/1120224/tyrick-mitchell,6.88,9826
10,James McArthur,https://www.fotmob.com/players/28901/james-mcarthur,6.32,9826
11,Luka Milivojevic,https://www.fotmob.com/players/163616/luka-milivojevic,6.31,9826
12,Jeffrey Schlupp,https://www.fotmob.com/players/214570/jeffrey-schlupp,6.88,9826
13,Will Hughes,https://www.fotmob.com/players/295067/will-hughes,6.37,9826
14,Jairo Riedewald,https://www.fotmob.com/players/496563/jairo-riedewald,6.8,9826
15,Eberechi Eze,https://www.fotmob.com/players/818975/eberechi-eze,7.19,9826
16,Albert Sambi Lokonga,https://www.fotmob.com/players/901495/albert-sambi-lokonga,6.74,9826
17,Cheick Oumar Doucouré,https://www.fotmob.com/players/951954/cheick-oumar-doucour,7.09,9826
18,Naouirou Ahamada,https://www.fotmob.com/players/1192854/naouirou-ahamada,6.14,9826
19,Jordan Ayew,https://www.fotmob.com/players/154280/jordan-ayew,6.82,9826
20,Wilfried Zaha,https://www.fotmob.com/players/198510/wilfried-zaha,6.84,9826
21,Odsonne Edouard,https://www.fotmob.com/players/637746/odsonne-edouard,6.43,9826
22,Jean-Philippe Mateta,https://www.fotmob.com/players/706297/jean-philippe-mateta,6.18,9826
23,Michael Olise,https://www.fotmob.com/players/1029063/michael-olise,7.19,9826
0,Joel Robles,https://www.fotmob.com/players/186054/joel-robles,,8463
1,Kristoffer Klaesson,https://www.fotmob.com/players/837268/kristoffer-klaesson,,8463
2,Illan Meslier,https://www.fotmob.com/players/952029/illan-meslier,6.5,8463
3,Liam Cooper,https://www.fotmob.com/players/150591/liam-cooper,6.91,8463
4,Luke Ayling,https://www.fotmob.com/players/190666/luke-ayling,6.75,8463
5,Stuart Dallas,https://www.fotmob.com/players/266146/stuart-dallas,,8463
6,Robin Koch,https://www.fotmob.com/players/628201/robin-koch,6.61,8463
7,Maximilian Wöber,https://www.fotmob.com/players/701149/maximilian-wber,7.04,8463
8,Rasmus Kristensen,https://www.fotmob.com/players/722207/rasmus-kristensen,6.81,8463
9,Junior Firpo,https://www.fotmob.com/players/743192/junior-firpo,6.61,8463
10,Pascal Struijk,https://www.fotmob.com/players/796974/pascal-struijk,6.86,8463
11,Adam Forshaw,https://www.fotmob.com/players/191175/adam-forshaw,6.4,8463
12,Marc Roca,https://www.fotmob.com/players/640220/marc-roca,6.75,8463
13,Tyler Adams,https://www.fotmob.com/players/729769/tyler-adams,7.15,8463
14,Weston McKennie,https://www.fotmob.com/players/848266/weston-mckennie,6.4,8463
15,Brenden Aaronson,https://www.fotmob.com/players/952322/brenden-aaronson,6.6,8463
16,Sam Greenwood,https://www.fotmob.com/players/1049805/sam-greenwood,6.5,8463
17,Rodrigo,https://www.fotmob.com/players/193869/rodrigo,6.87,8463
18,Patrick Bamford,https://www.fotmob.com/players/302241/patrick-bamford,6.47,8463
19,Jack Harrison,https://www.fotmob.com/players/751649/jack-harrison,6.93,8463
20,Luis Sinisterra,https://www.fotmob.com/players/846369/luis-sinisterra,6.78,8463
21,Crysencio Summerville,https://www.fotmob.com/players/941213/crysencio-summerville,6.75,8463
22,Georginio Rutter,https://www.fotmob.com/players/956925/georginio-rutter,6.17,8463
23,Wilfried Gnonto,https://www.fotmob.com/players/1107286/wilfried-gnonto,6.76,8463
0,Matt Turner,https://www.fotmob.com/players/729988/matt-turner,,9825
1,Aaron Ramsdale,https://www.fotmob.com/players/746395/aaron-ramsdale,6.77,9825
2,Kieran Tierney,https://www.fotmob.com/players/582499/kieran-tierney,6.63,9825
3,Oleksandr Zinchenko,https://www.fotmob.com/players/623621/oleksandr-zinchenko,7.32,9825
4,Rob Holding,https://www.fotmob.com/players/626667/rob-holding,6.83,9825
5,Takehiro Tomiyasu,https://www.fotmob.com/players/664444/takehiro-tomiyasu,6.6,9825
6,Ben White,https://www.fotmob.com/players/776151/ben-white,7.28,9825
7,Gabriel,https://www.fotmob.com/players/795179/gabriel,7.27,9825
8,William Saliba,https://www.fotmob.com/players/955406/william-saliba,7.25,9825
9,Jakub Kiwior,https://www.fotmob.com/players/1021834/jakub-kiwior,6.0,9825
10,Granit Xhaka,https://www.fotmob.com/players/207236/granit-xhaka,7.44,9825
11,Jorginho,https://www.fotmob.com/players/282775/jorginho,7.18,9825
12,Mohamed Elneny,https://www.fotmob.com/players/339992/mohamed-elneny,6.59,9825
13,Thomas Partey,https://www.fotmob.com/players/434325/thomas-partey,7.72,9825
14,Martin Ødegaard,https://www.fotmob.com/players/534670/martin-degaard,7.71,9825
15,Emile Smith Rowe,https://www.fotmob.com/players/889534/emile-smith-rowe,6.54,9825
16,Fabio Vieira,https://www.fotmob.com/players/1025462/fabio-vieira,6.72,9825
17,Leandro Trossard,https://www.fotmob.com/players/318615/leandro-trossard,7.2,9825
18,Gabriel Jesus,https://www.fotmob.com/players/576165/gabriel-jesus,7.53,9825
19,Reiss Nelson,https://www.fotmob.com/players/748382/reiss-nelson,8.03,9825
20,Edward Nketiah,https://www.fotmob.com/players/860920/edward-nketiah,6.74,9825
21,Bukayo Saka,https://www.fotmob.com/players/961995/bukayo-saka,7.79,9825
22,Gabriel Martinelli,https://www.fotmob.com/players/1021586/gabriel-martinelli,7.53,9825
0,Scott Carson,https://www.fotmob.com/players/36373/scott-carson,,8456
1,Stefan Ortega,https://www.fotmob.com/players/276729/stefan-ortega,,8456
2,Ederson Moraes,https://www.fotmob.com/players/363364/ederson-moraes,6.53,8456
3,Kyle Walker,https://www.fotmob.com/players/159833/kyle-walker,6.96,8456
4,John Stones,https://www.fotmob.com/players/263653/john-stones,7.1,8456
5,Benjamin Mendy,https://www.fotmob.com/players/280965/benjamin-mendy,,8456
6,Aymeric Laporte,https://www.fotmob.com/players/411617/aymeric-laporte,7.08,8456
7,Nathan Aké,https://www.fotmob.com/players/417068/nathan-ak,7.14,8456
8,Manuel Akanji,https://www.fotmob.com/players/521318/manuel-akanji,7.03,8456
9,Ruben Dias,https://www.fotmob.com/players/614006/ruben-dias,7.18,8456
10,Sergio Gomez,https://www.fotmob.com/players/844477/sergio-gomez,6.54,8456
11,Rico Lewis,https://www.fotmob.com/players/1288450/rico-lewis,6.69,8456
12,Kevin De Bruyne,https://www.fotmob.com/players/169200/kevin-de-bruyne,7.77,8456
13,Ilkay Gündogan,https://www.fotmob.com/players/178818/ilkay-gndogan,7.43,8456
14,Bernardo Silva,https://www.fotmob.com/players/488139/bernardo-silva,7.19,8456
15,Kalvin Phillips,https://www.fotmob.com/players/609755/kalvin-phillips,6.43,8456
16,Rodri,https://www.fotmob.com/players/675088/rodri,7.84,8456
17,Cole Palmer,https://www.fotmob.com/players/1096353/cole-palmer,6.44,8456
18,Maximo Perrone,https://www.fotmob.com/players/1336582/maximo-perrone,6.29,8456
19,Riyad Mahrez,https://www.fotmob.com/players/278343/riyad-mahrez,7.3,8456
20,Jack Grealish,https://www.fotmob.com/players/312765/jack-grealish,7.63,8456
21,Erling Braut Haaland,https://www.fotmob.com/players/737066/erling-braut-haaland,7.76,8456
22,Phil Foden,https://www.fotmob.com/players/815006/phil-foden,7.31,8456
23,Julián Álvarez,https://www.fotmob.com/players/974753/julin-álvarez,6.77,8456
